"country","country_long","name","latitude","longitude","primary_fuel","state","nerc"
"USA","United States of America","Jack McDonough",33.8239,-84.4758,"Gas","GA","SERC"
"USA","United States of America","Jack River LLC",44.4233,-96.4411,"Wind",NA,NA
"USA","United States of America","Jack Watson",30.4392,-89.0286,"Gas","MS","SERC"
"USA","United States of America","Jackman",43.1106,-71.9489,"Hydro",NA,NA
"USA","United States of America","Jackson (MO)",37.3847,-89.6606,"Oil","MO","SERC"
"USA","United States of America","Jackson (OH)",39.0441,-82.6101,"Oil",NA,NA
"USA","United States of America","Jackson Board of Education-Liberty HS",40.0927,-74.262,"Solar",NA,NA
"USA","United States of America","Jackson Cntr Peaking",40.4597,-84.0401,"Oil","OH","RFC"
"USA","United States of America","Jackson Co. Solar RES",38.8817,-86.033,"Solar",NA,NA
"USA","United States of America","Jackson Generating Station",42.2488,-84.3767,"Gas","MI","RFC"
"USA","United States of America","Jackson Solar Farm",35.75,-77.83,"Solar",NA,NA
"USA","United States of America","Jackson Square",39.0946,-94.4115,"Oil","MO","MRO"
"USA","United States of America","Jacksonville Solar",30.3207,-81.9564,"Solar",NA,NA
"USA","United States of America","Jacob Solar",36.2922,-79.6214,"Solar",NA,NA
"USA","United States of America","Jacobson 5 MW Solar",35.3045,-114.0118,"Solar",NA,NA
"USA","United States of America","Jacobstown",40.0637,-74.5824,"Solar",NA,NA
"USA","United States of America","Jacumba Solar Farm",32.6212,-116.129,"Solar",NA,NA
"USA","United States of America","Jakana Solar",35.8753,-77.0811,"Solar",NA,NA
"USA","United States of America","Jake Energy Storage Center",41.4887,-88.1088,"Storage",NA,NA
"USA","United States of America","Jamaica Bay Peaking",40.6097,-73.7622,"Oil","NY","NPCC"
"USA","United States of America","James A Fitzpatrick",43.5214,-76.4084,"Nuclear",NA,NA
"USA","United States of America","James B Black",40.9923,-121.9752,"Hydro",NA,NA
"USA","United States of America","James E. Rogers Energy Complex",35.22,-81.7594,"Coal","NC","SERC"
"USA","United States of America","James H Miller Jr",33.6319,-87.0597,"Coal","AL","SERC"
"USA","United States of America","James R Smith",46.5716,-87.4105,"Hydro",NA,NA
"USA","United States of America","James River Genco LLC",37.2939,-77.2697,"Coal","VA","SERC"
"USA","United States of America","James River Power Station",37.1086,-93.2619,"Gas","MO","MRO"
"USA","United States of America","Jameson Energy Center",37.9547,-100.8306,"Gas","KS","MRO"
"USA","United States of America","Jameson Gas Processing Plant",32.05,-100.6917,"Gas","TX","TRE"
"USA","United States of America","Jamestown",46.9057,-98.6622,"Oil","ND","MRO"
"USA","United States of America","Janesville",44.1172,-93.7073,"Oil","MN","MRO"
"USA","United States of America","Jarvis (Hinckley)",43.3121,-75.109,"Hydro",NA,NA
"USA","United States of America","Jarvis Street",57.0497,-135.3128,"Oil","AK","ASCC"
"USA","United States of America","Jasper",32.3594,-81.1242,"Gas","SC","SERC"
"USA","United States of America","Javelina Wind Energy  LLC",27.32,-99,"Wind",NA,NA
"USA","United States of America","Javelina Wind Energy II  LLC",27.44,-98.91,"Wind",NA,NA
"USA","United States of America","Jay County LFGTE",40.3797,-85.0882,"Waste",NA,NA
"USA","United States of America","Jaybird",38.834,-120.5318,"Hydro",NA,NA
"USA","United States of America","Jeffco CSG  LLC",39.8596,-105.1497,"Solar",NA,NA
"USA","United States of America","Jefferies",33.2444,-79.9909,"Hydro",NA,NA
"USA","United States of America","Jeffers Wind 20 LLC",44.0578,-95.2525,"Wind",NA,NA
"USA","United States of America","Jefferson Avenue",40.7722,-74.0687,"Solar",NA,NA
"USA","United States of America","Jefferson Solar Park",43.0146,-88.7992,"Solar",NA,NA
"USA","United States of America","Jefferson Street Substation",37.7694,-90.4258,"Oil",NA,NA
"USA","United States of America","Jefferson-Lewis BOCES Solar",43.971,-75.9698,"Solar",NA,NA
"USA","United States of America","Jeffrey",40.9594,-100.3979,"Hydro",NA,NA
"USA","United States of America","Jeffrey Energy Center",39.2865,-96.1172,"Coal","KS","MRO"
"USA","United States of America","Jericho Power",44.4669,-71.225,"Wind",NA,NA
"USA","United States of America","Jericho Rise Wind Farm LLC",44.8889,-74.1033,"Wind",NA,NA
"USA","United States of America","Jersey Gardens Phase 1",40.6608,-74.1733,"Solar",NA,NA
"USA","United States of America","Jersey Gardens Phase 2",40.6608,-74.1733,"Solar",NA,NA
"USA","United States of America","Jersey Holdings",34.5643,-79.0375,"Solar",NA,NA
"USA","United States of America","Jersey Valley Geothermal Power Plant",40.1808,-117.4739,"Geothermal","NV","WECC"
"USA","United States of America","Jersey-Atlantic Wind Farm",39.3822,-74.4475,"Wind",NA,NA
"USA","United States of America","Jessica Mills LLC",44.4278,-96.43,"Wind",NA,NA
"USA","United States of America","Jesup Plant",31.6593,-81.8439,"Biomass","GA","SERC"
"USA","United States of America","Jetmore",38.0803,-99.8936,"Oil","KS","MRO"
"USA","United States of America","Jett Creek Windfarm (Burnt River)",44.425,-117.2739,"Wind",NA,NA
"USA","United States of America","Jewett City 1",41.6041,-71.9825,"Oil","CT","NPCC"
"USA","United States of America","Jewish Community Center PV",33.6031,-111.9247,"Solar",NA,NA
"USA","United States of America","Jim Bridger",41.7378,-108.7875,"Coal","WY","WECC"
"USA","United States of America","Jim Falls",45.051,-91.274,"Hydro",NA,NA
"USA","United States of America","Jobos",17.9615,-66.1402,"Gas",NA,NA
"USA","United States of America","Jocassee",34.9594,-82.9147,"Hydro",NA,NA
"USA","United States of America","John B Rich Memorial Power Station",40.7903,-76.1983,"Coal","PA","RFC"
"USA","United States of America","John C Boyle",42.0936,-122.0703,"Hydro",NA,NA
"USA","United States of America","John Day",45.7164,-120.6941,"Hydro",NA,NA
"USA","United States of America","John Deere Dubuque Works",42.5734,-90.6926,"Oil","IA","MRO"
"USA","United States of America","John E Amos",38.4731,-81.8233,"Coal","WV","RFC"
"USA","United States of America","John H Kerr",36.5994,-78.3005,"Hydro",NA,NA
"USA","United States of America","John H Warden",46.7553,-88.4558,"Waste","MI","RFC"
"USA","United States of America","John L. Featherstone Plant",33.2046,-115.5733,"Geothermal","CA","WECC"
"USA","United States of America","John P Madgett",44.3036,-91.9126,"Coal","WI","MRO"
"USA","United States of America","John R Kelly",29.6461,-82.3208,"Gas","FL","SERC"
"USA","United States of America","John S Rainey",34.3477,-82.7745,"Gas","SC","SERC"
"USA","United States of America","John Sevier",36.3767,-82.9639,"Gas","TN","SERC"
"USA","United States of America","John Street 1  3  4 & 5",41.4458,-72.8364,"Oil",NA,NA
"USA","United States of America","John Twitty Energy Center",37.1517,-93.388,"Coal","MO","MRO"
"USA","United States of America","John W Turk Jr Power Plant",33.6497,-93.8119,"Coal","AR","MRO"
"USA","United States of America","Johnson",37.5669,-101.7511,"Oil","KS","MRO"
"USA","United States of America","Johnson 1",40.6936,-99.8178,"Hydro",NA,NA
"USA","United States of America","Johnson 2",40.6839,-99.7447,"Hydro",NA,NA
"USA","United States of America","Johnson Co. Solar RES",39.518,-86.0684,"Solar",NA,NA
"USA","United States of America","Johnson County",32.3994,-97.4078,"Gas","TX","TRE"
"USA","United States of America","Johnson Falls",45.2875,-88.1603,"Hydro",NA,NA
"USA","United States of America","Johnson Matthey  Inc. Solar",39.8253,-75.2197,"Solar",NA,NA
"USA","United States of America","Johnsonburg Mill",41.4915,-78.6758,"Biomass","PA","RFC"
"USA","United States of America","Johnsonville",36.0278,-87.9861,"Gas","TN","SERC"
"USA","United States of America","Johnsonville Dam",42.9204,-73.5089,"Hydro",NA,NA
"USA","United States of America","Johnston LFG Turbine Plant",41.8033,-71.5233,"Waste",NA,NA
"USA","United States of America","Johnston Solar",41.8009,-71.5595,"Solar",NA,NA
"USA","United States of America","Joliet 29",41.4946,-88.1238,"Coal","IL","RFC"
"USA","United States of America","Joliet 9",41.4931,-88.1153,"Coal","IL","RFC"
"USA","United States of America","Jones",33.5239,-101.7392,"Gas","TX","MRO"
"USA","United States of America","Jones Bluff",32.3242,-86.7843,"Hydro",NA,NA
"USA","United States of America","Jones Fork",38.8503,-120.3819,"Hydro",NA,NA
"USA","United States of America","Jones Street",41.2515,-95.9227,"Oil","NE","MRO"
"USA","United States of America","Jonesboro City Water & Light Plant",35.8486,-90.7254,"Gas","AR","SERC"
"USA","United States of America","Joppa Steam",37.2094,-88.8589,"Coal","IL","SERC"
"USA","United States of America","Jordache Enterprises Solar",40.5557,-74.4084,"Solar",NA,NA
"USA","United States of America","Jordan Dam",32.6189,-86.2548,"Hydro",NA,NA
"USA","United States of America","Jordan Hydroelectric Project",35.6547,-79.0683,"Hydro",NA,NA
"USA","United States of America","Jordanelle Dam Hydroelectric Project",40.5966,-111.4236,"Hydro",NA,NA
"USA","United States of America","Joseph J Seymour Power Project",40.6631,-74,"Gas","NY","NPCC"
"USA","United States of America","Joseph M Farley",31.2231,-85.1116,"Nuclear",NA,NA
"USA","United States of America","Judge F Carr",40.6469,-122.627,"Hydro",NA,NA
"USA","United States of America","Judith Gap Wind Energy Center",46.5725,-109.7531,"Wind",NA,NA
"USA","United States of America","Julesburg",40.9505,-102.2795,"Oil",NA,NA
"USA","United States of America","Julia Hills LLC",44.4231,-96.4458,"Wind",NA,NA
"USA","United States of America","Junction Hilltop Wind Farm",42.0989,-94.2692,"Wind",NA,NA
"USA","United States of America","Junction Road",40.5237,-74.8434,"Solar",NA,NA
"USA","United States of America","Juniata Locomotive Shop",40.5333,-78.3841,"Gas","PA","RFC"
"USA","United States of America","Juniper Canyon I Wind Project",45.9215,-120.2355,"Wind",NA,NA
"USA","United States of America","Juniper Networks Sunnyvale",37.4069,-122.0269,"Gas","CA","WECC"
"USA","United States of America","Juniper Ridge Hydroelectric Project",44.1427,-121.2697,"Hydro",NA,NA
"USA","United States of America","K W Company",42.5948,-114.4353,"Hydro",NA,NA
"USA","United States of America","K&D Energy LLC",43.6181,-95.4172,"Wind",NA,NA
"USA","United States of America","K-Brink Windfarm LLC",44.0197,-96.1183,"Wind",NA,NA
"USA","United States of America","KC Energy LLC",43.6292,-95.4169,"Wind",NA,NA
"USA","United States of America","KCP&L SmartGrid Innovation Park",39.0403,-94.5712,"Storage",NA,NA
"USA","United States of America","KIUC Kapaia PV and BA Storage Project",21.9973,-159.3792,"Solar",NA,NA
"USA","United States of America","KODE Novus I",36.5439,-101.3936,"Wind",NA,NA
"USA","United States of America","KODE Novus II",36.549,-101.4959,"Wind",NA,NA
"USA","United States of America","KRS I Anahola Solar",22.1317,-159.3031,"Solar",NA,NA
"USA","United States of America","KRS II Koloa Solar",21.9008,-159.45,"Solar",NA,NA
"USA","United States of America","KS Solar Six LLC",42.4708,-72.045,"Solar",NA,NA
"USA","United States of America","KSS Turbines LLC",43.6247,-95.4314,"Wind",NA,NA
"USA","United States of America","Kahe",21.3564,-158.1289,"Oil","HI","HICC"
"USA","United States of America","Kaheawa Pastures Wind Farm",20.8142,-156.551,"Wind",NA,NA
"USA","United States of America","Kaheawa Wind Power II LLC",20.7947,-156.536,"Wind",NA,NA
"USA","United States of America","Kaheka Hydro",20.8886,-156.3569,"Hydro",NA,NA
"USA","United States of America","Kahoka",40.4225,-91.7206,"Oil","MO","SERC"
"USA","United States of America","Kahuku Wind Power LLC",21.681,-157.975,"Wind",NA,NA
"USA","United States of America","Kahului",20.8969,-156.4627,"Oil","HI","HICC"
"USA","United States of America","Kaiser Downey",33.9192,-118.1286,"Waste","CA","WECC"
"USA","United States of America","Kaiser Ontario",34.0325,-117.6089,"Biomass","CA","WECC"
"USA","United States of America","Kake",56.963,-133.9226,"Oil","AK","ASCC"
"USA","United States of America","Kalaeloa Cogen Plant",21.3021,-158.0963,"Oil","HI","HICC"
"USA","United States of America","Kalaeloa Renewable Energy Park",21.3281,-158.04,"Solar",NA,NA
"USA","United States of America","Kalaeloa Solar Two",21.32,-158.0869,"Solar",NA,NA
"USA","United States of America","Kalaheo Hydro",21.9361,-159.5286,"Hydro",NA,NA
"USA","United States of America","Kalamazoo River Generating Station",42.2813,-85.495,"Gas","MI","RFC"
"USA","United States of America","Kalkaska CT #1",44.6889,-85.2019,"Gas","MI","RFC"
"USA","United States of America","Kamargo",44.0117,-75.7967,"Hydro",NA,NA
"USA","United States of America","Kamin LLC Wrens Plant",33.2738,-82.4078,"Gas",NA,NA
"USA","United States of America","Kanaka",39.5589,-121.2961,"Hydro",NA,NA
"USA","United States of America","Kankakee Gas Recovery",41.0333,-87.8678,"Waste",NA,NA
"USA","United States of America","Kankakee Hydro Facility",41.1128,-87.8681,"Hydro",NA,NA
"USA","United States of America","Kanoelehua",19.7052,-155.0625,"Oil","HI","HICC"
"USA","United States of America","Kansas City International",39.2973,-94.6932,"Gas",NA,NA
"USA","United States of America","Kansas River Project",38.974,-95.2351,"Hydro",NA,NA
"USA","United States of America","KapStone Kraft Paper Corp",36.4769,-77.6414,"Biomass","NC","SERC"
"USA","United States of America","Kapaa Photovoltaic Project",22.0804,-159.3316,"Solar",NA,NA
"USA","United States of America","Kapaia Power Station",21.9965,-159.3758,"Other","HI","HICC"
"USA","United States of America","Kapolei Solar Energy Park",21.3211,-158.1175,"Solar",NA,NA
"USA","United States of America","Kapstone",32.9,-79.9667,"Waste","SC","SERC"
"USA","United States of America","Karen Avenue Wind Farm",33.9219,-116.5622,"Wind",NA,NA
"USA","United States of America","Kas Brothers Windfarm",44.0119,-96.1125,"Wind",NA,NA
"USA","United States of America","Kasidaya Creek Hydro",59.4072,-135.3408,"Hydro",NA,NA
"USA","United States of America","Kasigluk",60.8731,-162.5197,"Oil","AK","ASCC"
"USA","United States of America","Katama Farm",41.3611,-70.5169,"Solar",NA,NA
"USA","United States of America","Kaukauna City Hydro",44.2746,-88.3191,"Hydro",NA,NA
"USA","United States of America","Kaukauna Gas Turbine",44.2762,-88.2654,"Gas","WI","MRO"
"USA","United States of America","Kaukauna Paper Mill",44.2826,-88.2534,"Biomass","WI","MRO"
"USA","United States of America","Kaw",39.0867,-94.6514,"Gas",NA,NA
"USA","United States of America","Kaw Hydro",36.6994,-96.9278,"Hydro",NA,NA
"USA","United States of America","Kawailoa Wind",21.6103,-158.0408,"Wind",NA,NA
"USA","United States of America","Kaweah 1",36.4651,-118.862,"Hydro",NA,NA
"USA","United States of America","Kaweah 2",36.4613,-118.8799,"Hydro",NA,NA
"USA","United States of America","Kaweah 3",36.4861,-118.8356,"Hydro",NA,NA
"USA","United States of America","Kaweah Delta District Hospital",36.3275,-119.2947,"Gas","CA","WECC"
"USA","United States of America","Kay Wind  LLC",36.9842,-97.1336,"Wind",NA,NA
"USA","United States of America","Kayenta Solar Project",36.7719,-110.2639,"Solar",NA,NA
"USA","United States of America","Keahole",19.7317,-156.0283,"Oil","HI","HICC"
"USA","United States of America","Kearney",40.7035,-99.1008,"Hydro",NA,NA
"USA","United States of America","Kearney NPPD Solar Project",40.7217,-99.0412,"Solar",NA,NA
"USA","United States of America","Kearsarge Bellingham PV",42.0712,-71.4586,"Solar",NA,NA
"USA","United States of America","Kearsarge Concord II",42.4493,-71.4204,"Solar",NA,NA
"USA","United States of America","Kearsarge Granby",42.223,-72.5083,"Solar",NA,NA
"USA","United States of America","Kearsarge Southwick LLC",42.0163,-72.7752,"Solar",NA,NA
"USA","United States of America","Keechi Wind",33.1431,-98.1611,"Wind",NA,NA
"USA","United States of America","Keen Farm",35.4267,-78.4,"Solar",NA,NA
"USA","United States of America","Keenan II Renewable Energy Co LLC",36.2761,-99.4908,"Wind",NA,NA
"USA","United States of America","Kekawaka Power House",40.0941,-123.509,"Hydro",NA,NA
"USA","United States of America","Kelford",36.1542,-77.2185,"Solar",NA,NA
"USA","United States of America","Kelford",36.1481,-77.2119,"Solar",NA,NA
"USA","United States of America","Kellogg's - San Jose",37.3564,-121.8719,"Gas","CA","WECC"
"USA","United States of America","Kelly Creek Wind Project",40.9675,-88.1975,"Wind",NA,NA
"USA","United States of America","Kelly Ridge",39.5318,-121.4912,"Hydro",NA,NA
"USA","United States of America","Kemper County",32.7976,-88.606,"Gas","MS","SERC"
