name,class,attribute,value
CHN_Hyd_GansuXinmintan5452,Generator,Latitude,35.5278
CHN_Hyd_GansuXinmintan5452,Generator,Longitude,103.8203
CHN_Hyd_GansuYongjing5454,Generator,Latitude,36.1475
CHN_Hyd_GansuYongjing5454,Generator,Longitude,103.2667
CHN_Hyd_GansuYumenYue5455,Generator,Latitude,39.88
CHN_Hyd_GansuYumenYue5455,Generator,Longitude,96.83
CHN_Hyd_GansuZhangyeH5457,Generator,Latitude,25.1652
CHN_Hyd_GansuZhangyeH5457,Generator,Longitude,98.1672
CHN_Hyd_GansuZhangyeS5458,Generator,Latitude,38.8856
CHN_Hyd_GansuZhangyeS5458,Generator,Longitude,100.3244
CHN_Hyd_GansuZhangyeY5459,Generator,Latitude,38.8597
CHN_Hyd_GansuZhangyeY5459,Generator,Longitude,100.2997
CHN_Hyd_GansuZhouquLi5460,Generator,Latitude,33.7067
CHN_Hyd_GansuZhouquLi5460,Generator,Longitude,104.0956
CHN_Hyd_GansuZhouquSh5461,Generator,Latitude,33.41
CHN_Hyd_GansuZhouquSh5461,Generator,Longitude,104.28
CHN_Hyd_GanxipoHydroel5462,Generator,Latitude,30.0167
CHN_Hyd_GanxipoHydroel5462,Generator,Longitude,102.1167
CHN_Hyd_GaobazhouDam5463,Generator,Latitude,30.3976
CHN_Hyd_GaobazhouDam5463,Generator,Longitude,111.3406
CHN_Hyd_Geheyan5466,Generator,Latitude,30.47
CHN_Hyd_Geheyan5466,Generator,Longitude,111.14
CHN_Hyd_GelantanDam5467,Generator,Latitude,22.7049
CHN_Hyd_GelantanDam5467,Generator,Longitude,102.0574
CHN_Hyd_GezhenDam5469,Generator,Latitude,19.1801
CHN_Hyd_GezhenDam5469,Generator,Longitude,108.9683
CHN_Hyd_Gezhouba5470,Generator,Latitude,30.7397
CHN_Hyd_Gezhouba5470,Generator,Longitude,111.2695
CHN_Hyd_GongbaRiverSm5476,Generator,Latitude,33.245
CHN_Hyd_GongbaRiverSm5476,Generator,Longitude,104.019
CHN_Hyd_Gongboxia5478,Generator,Latitude,35.88
CHN_Hyd_Gongboxia5478,Generator,Longitude,102.23
CHN_Hyd_GongGuoQiao5475,Generator,Latitude,25.59
CHN_Hyd_GongGuoQiao5475,Generator,Longitude,99.335
CHN_Hyd_GongshanCounty5479,Generator,Latitude,27.7944
CHN_Hyd_GongshanCounty5479,Generator,Longitude,98.5875
CHN_Hyd_GongshanCounty5480,Generator,Latitude,27.745
CHN_Hyd_GongshanCounty5480,Generator,Longitude,98.6053
CHN_Hyd_Gongzui5481,Generator,Latitude,29.31
CHN_Hyd_Gongzui5481,Generator,Longitude,103.48
CHN_Hyd_GouPiTan5482,Generator,Latitude,27.3744
CHN_Hyd_GouPiTan5482,Generator,Longitude,107.633
CHN_Hyd_GuadianDam5485,Generator,Latitude,27.8221
CHN_Hyd_GuadianDam5485,Generator,Longitude,101.9025
CHN_Hyd_Guandi5486,Generator,Latitude,27.82
CHN_Hyd_Guandi5486,Generator,Longitude,101.88
CHN_Hyd_GuangdongHejia5491,Generator,Latitude,24.16
CHN_Hyd_GuangdongHejia5491,Generator,Longitude,115.57
CHN_Hyd_GuangdongLanko5497,Generator,Latitude,23.9322
CHN_Hyd_GuangdongLanko5497,Generator,Longitude,115.0456
CHN_Hyd_GuangdongLiuch5499,Generator,Latitude,24.015
CHN_Hyd_GuangdongLiuch5499,Generator,Longitude,115.11
CHN_Hyd_GuangdongShaog5502,Generator,Latitude,24.8492
CHN_Hyd_GuangdongShaog5502,Generator,Longitude,113.5378
CHN_Hyd_Guangrun5512,Generator,Latitude,30.4226
CHN_Hyd_Guangrun5512,Generator,Longitude,109.557
CHN_Hyd_GuangxiBaiseD5513,Generator,Latitude,23.9108
CHN_Hyd_GuangxiBaiseD5513,Generator,Longitude,112.5038
CHN_Hyd_GuangxiBaiseT5514,Generator,Latitude,24.6236
CHN_Hyd_GuangxiBaiseT5514,Generator,Longitude,106.195
CHN_Hyd_GuangxiBaiseT5515,Generator,Latitude,24.0983
CHN_Hyd_GuangxiBaiseT5515,Generator,Longitude,105.6508
CHN_Hyd_GuangxiBajiang5516,Generator,Latitude,24.375
CHN_Hyd_GuangxiBajiang5516,Generator,Longitude,110.7486
CHN_Hyd_GuangxiChangta5517,Generator,Latitude,24.1451
CHN_Hyd_GuangxiChangta5517,Generator,Longitude,109.755
CHN_Hyd_GuangxiGuilin5518,Generator,Latitude,25.8222
CHN_Hyd_GuangxiGuilin5518,Generator,Longitude,109.8881
CHN_Hyd_GuangxiJindong5519,Generator,Latitude,25.5761
CHN_Hyd_GuangxiJindong5519,Generator,Longitude,108.7564
CHN_Hyd_GuangxiLiuzhou5520,Generator,Latitude,24.701
CHN_Hyd_GuangxiLiuzhou5520,Generator,Longitude,109.8467
CHN_Hyd_GuangxiLongshe5521,Generator,Latitude,25.8964
CHN_Hyd_GuangxiLongshe5521,Generator,Longitude,110.1326
CHN_Hyd_GuangxiLongshe5522,Generator,Latitude,25.9139
CHN_Hyd_GuangxiLongshe5522,Generator,Longitude,109.875
CHN_Hyd_GuangxiNabi5524,Generator,Latitude,24.1219
CHN_Hyd_GuangxiNabi5524,Generator,Longitude,105.7961
CHN_Hyd_GuangxiQiaogon5525,Generator,Latitude,23.6253
CHN_Hyd_GuangxiQiaogon5525,Generator,Longitude,108.9461
CHN_Hyd_GuangxiTianlin5526,Generator,Latitude,24.2911
CHN_Hyd_GuangxiTianlin5526,Generator,Longitude,104.6928
CHN_Hyd_GuangxiWacun5527,Generator,Latitude,24.1747
CHN_Hyd_GuangxiWacun5527,Generator,Longitude,105.9683
CHN_Hyd_GuangxiXiafuH5528,Generator,Latitude,23.467
CHN_Hyd_GuangxiXiafuH5528,Generator,Longitude,110.25
CHN_Hyd_GuangxiXinglon5529,Generator,Latitude,25.8788
CHN_Hyd_GuangxiXinglon5529,Generator,Longitude,110.1155
CHN_Hyd_GuangxiYizhou5530,Generator,Latitude,24.4811
CHN_Hyd_GuangxiYizhou5530,Generator,Longitude,108.8564
CHN_Hyd_GuangxiYoujian5531,Generator,Latitude,23.78
CHN_Hyd_GuangxiYoujian5531,Generator,Longitude,106.77
CHN_Hyd_GuangzhoaoDam5534,Generator,Latitude,25.96
CHN_Hyd_GuangzhoaoDam5534,Generator,Longitude,105.25
CHN_Hyd_GuangzhouPump5538,Generator,Latitude,23.7657
CHN_Hyd_GuangzhouPump5538,Generator,Longitude,113.9536
CHN_Hyd_Guanmenyan5545,Generator,Latitude,29.3132
CHN_Hyd_Guanmenyan5545,Generator,Longitude,110.4816
CHN_Hyd_GuanyingeDam5546,Generator,Latitude,41.3149
CHN_Hyd_GuanyingeDam5546,Generator,Longitude,124.1499
CHN_Hyd_Guanyinyan5547,Generator,Latitude,26.52
CHN_Hyd_Guanyinyan5547,Generator,Longitude,101.44
CHN_Hyd_GuchengHeibais5548,Generator,Latitude,27.1547
CHN_Hyd_GuchengHeibais5548,Generator,Longitude,100.3927
CHN_Hyd_GuertuRiverCa5549,Generator,Latitude,44.3117
CHN_Hyd_GuertuRiverCa5549,Generator,Longitude,83.8517
CHN_Hyd_GuertuRiverCa5550,Generator,Latitude,44.3117
CHN_Hyd_GuertuRiverCa5550,Generator,Longitude,83.8517
CHN_Hyd_GuihuaSmall5551,Generator,Latitude,32.29
CHN_Hyd_GuihuaSmall5551,Generator,Longitude,108.58
CHN_Hyd_GuizhouBeilei5554,Generator,Latitude,25.75
CHN_Hyd_GuizhouBeilei5554,Generator,Longitude,108.6875
CHN_Hyd_GuizhouDushan5556,Generator,Latitude,25.7661
CHN_Hyd_GuizhouDushan5556,Generator,Longitude,107.5972
CHN_Hyd_GuizhouHuidong5559,Generator,Latitude,25.38
CHN_Hyd_GuizhouHuidong5559,Generator,Longitude,106.3039
CHN_Hyd_GuizhouLouxiah5561,Generator,Latitude,25.475
CHN_Hyd_GuizhouLouxiah5561,Generator,Longitude,104.8842
CHN_Hyd_GuizhouPanCou5562,Generator,Latitude,25.7694
CHN_Hyd_GuizhouPanCou5562,Generator,Longitude,104.8628
CHN_Hyd_GuizhouQingshu5563,Generator,Latitude,26.2719
CHN_Hyd_GuizhouQingshu5563,Generator,Longitude,104.5494
CHN_Hyd_GuizhouQingshu5564,Generator,Latitude,27.7614
CHN_Hyd_GuizhouQingshu5564,Generator,Longitude,109.1911
CHN_Hyd_GuizhouTongzih5565,Generator,Latitude,28.1619
CHN_Hyd_GuizhouTongzih5565,Generator,Longitude,106.3747
CHN_Hyd_GuizhouTongzih5566,Generator,Latitude,28.0749
CHN_Hyd_GuizhouTongzih5566,Generator,Longitude,106.459
CHN_Hyd_GuizhouXishui5567,Generator,Latitude,28.2344
CHN_Hyd_GuizhouXishui5567,Generator,Longitude,106.3878
CHN_Hyd_GuizhouYinluF5568,Generator,Latitude,25.9803
CHN_Hyd_GuizhouYinluF5568,Generator,Longitude,104.9422
CHN_Hyd_GuxianDam5676,Generator,Latitude,34.2397
CHN_Hyd_GuxianDam5676,Generator,Longitude,111.2776
CHN_Hyd_Hangudi5698,Generator,Latitude,25.6333
CHN_Hyd_Hangudi5698,Generator,Longitude,99.005
CHN_Hyd_Hanpingzui5701,Generator,Latitude,32.8389
CHN_Hyd_Hanpingzui5701,Generator,Longitude,105.1003
CHN_Hyd_Heimifeng5770,Generator,Latitude,28.46
CHN_Hyd_Heimifeng5770,Generator,Longitude,113.01
CHN_Hyd_HejiangCounty5773,Generator,Latitude,28.7697
CHN_Hyd_HejiangCounty5773,Generator,Longitude,106.1511
CHN_Hyd_Hekou5775,Generator,Latitude,27.3969
CHN_Hyd_Hekou5775,Generator,Longitude,102.56
CHN_Hyd_HengjiangYanzi5791,Generator,Latitude,28.3175
CHN_Hyd_HengjiangYanzi5791,Generator,Longitude,104.2661
CHN_Hyd_HeqingCountyL5802,Generator,Latitude,26.4556
CHN_Hyd_HeqingCountyL5802,Generator,Longitude,100.3211
CHN_Hyd_HongbaSmall5812,Generator,Latitude,39.6406
CHN_Hyd_HongbaSmall5812,Generator,Longitude,94.8339
CHN_Hyd_Honghua5813,Generator,Latitude,24.23
CHN_Hyd_Honghua5813,Generator,Longitude,109.53
CHN_Hyd_Hongjiadu5814,Generator,Latitude,26.87
CHN_Hyd_Hongjiadu5814,Generator,Longitude,105.86
CHN_Hyd_Hongjiang5815,Generator,Latitude,27.13
CHN_Hyd_Hongjiang5815,Generator,Longitude,109.96
CHN_Hyd_HongkouDam5817,Generator,Latitude,26.8944
CHN_Hyd_HongkouDam5817,Generator,Longitude,119.3279
CHN_Hyd_Hongping5818,Generator,Latitude,29.06
CHN_Hyd_Hongping5818,Generator,Longitude,115.36
CHN_Hyd_Hongshi5821,Generator,Latitude,42.95
CHN_Hyd_Hongshi5821,Generator,Longitude,127.13
CHN_Hyd_HongxingqiaoYo5823,Generator,Latitude,26.4439
CHN_Hyd_HongxingqiaoYo5823,Generator,Longitude,101.0236
CHN_Hyd_HongyanLuoping5824,Generator,Latitude,25.2742
CHN_Hyd_HongyanLuoping5824,Generator,Longitude,104.3644
CHN_Hyd_HongyuanSmall5830,Generator,Latitude,34.22
CHN_Hyd_HongyuanSmall5830,Generator,Longitude,103.53
CHN_Hyd_HouchangSmall5832,Generator,Latitude,26.1343
CHN_Hyd_HouchangSmall5832,Generator,Longitude,105.1011
CHN_Hyd_HuaanXipi5835,Generator,Latitude,25.2
CHN_Hyd_HuaanXipi5835,Generator,Longitude,117.467
CHN_Hyd_HuadianSichuan5888,Generator,Latitude,28.2
CHN_Hyd_HuadianSichuan5888,Generator,Longitude,100.52
CHN_Hyd_HuadianSichuan5889,Generator,Latitude,28.3938
CHN_Hyd_HuadianSichuan5889,Generator,Longitude,100.5511
CHN_Hyd_HuangfengDam6068,Generator,Latitude,35.8747
CHN_Hyd_HuangfengDam6068,Generator,Longitude,102.4334
CHN_Hyd_Huanglongdai6072,Generator,Latitude,23.77
CHN_Hyd_Huanglongdai6072,Generator,Longitude,113.74
CHN_Hyd_Huanglongtan6073,Generator,Latitude,32.68
CHN_Hyd_Huanglongtan6073,Generator,Longitude,110.52
CHN_Hyd_HuangshuiHuang6076,Generator,Latitude,36.1794
CHN_Hyd_HuangshuiHuang6076,Generator,Longitude,103.1797
CHN_Hyd_Huanren6078,Generator,Latitude,41.2897
CHN_Hyd_Huanren6078,Generator,Longitude,125.3975
CHN_Hyd_Huashan6081,Generator,Latitude,23.9
CHN_Hyd_Huashan6081,Generator,Longitude,112.57
CHN_Hyd_HubeiBaokangS6087,Generator,Latitude,31.9874
CHN_Hyd_HubeiBaokangS6087,Generator,Longitude,111.1003
CHN_Hyd_HubeiChibiLus6088,Generator,Latitude,29.8206
CHN_Hyd_HubeiChibiLus6088,Generator,Longitude,113.7139
CHN_Hyd_HubeiDahebian6089,Generator,Latitude,29.724
CHN_Hyd_HubeiDahebian6089,Generator,Longitude,109.0675
CHN_Hyd_HubeiDonggou6090,Generator,Latitude,31.54
CHN_Hyd_HubeiDonggou6090,Generator,Longitude,109.58
CHN_Hyd_HubeiEnshiLao6091,Generator,Latitude,30.36
CHN_Hyd_HubeiEnshiLao6091,Generator,Longitude,109.7261
CHN_Hyd_HubeiEnshiQin6092,Generator,Latitude,30.1917
CHN_Hyd_HubeiEnshiQin6092,Generator,Longitude,109.8611
CHN_Hyd_HubeiFangCoun6094,Generator,Latitude,31.9403
CHN_Hyd_HubeiFangCoun6094,Generator,Longitude,110.9719
CHN_Hyd_HubeiLaifengJ6095,Generator,Latitude,29.1475
CHN_Hyd_HubeiLaifengJ6095,Generator,Longitude,109.2189
CHN_Hyd_HubeiLichuanY6097,Generator,Latitude,30.3272
CHN_Hyd_HubeiLichuanY6097,Generator,Longitude,108.9378
CHN_Hyd_HubeiLongtanzu6099,Generator,Latitude,31.6853
CHN_Hyd_HubeiLongtanzu6099,Generator,Longitude,110.7678
CHN_Hyd_HubeiProvince6100,Generator,Latitude,32.4361
CHN_Hyd_HubeiProvince6100,Generator,Longitude,110.7569
CHN_Hyd_HubeiProvince6101,Generator,Latitude,30.9647
CHN_Hyd_HubeiProvince6101,Generator,Longitude,110.471
CHN_Hyd_HubeiShenheHy6102,Generator,Latitude,32.0875
CHN_Hyd_HubeiShenheHy6102,Generator,Longitude,110.2183
CHN_Hyd_HubeiShiyanLo6103,Generator,Latitude,31.8806
CHN_Hyd_HubeiShiyanLo6103,Generator,Longitude,110.0644
CHN_Hyd_HubeiShiyanZh6104,Generator,Latitude,32.0942
CHN_Hyd_HubeiShiyanZh6104,Generator,Longitude,109.9196
CHN_Hyd_HubeiTianzhaih6105,Generator,Latitude,29.7553
CHN_Hyd_HubeiTianzhaih6105,Generator,Longitude,109.1094
CHN_Hyd_HubeiXuanenJi6107,Generator,Latitude,29.7967
CHN_Hyd_HubeiXuanenJi6107,Generator,Longitude,109.8386
CHN_Hyd_Huhhot6108,Generator,Latitude,40.98
CHN_Hyd_Huhhot6108,Generator,Longitude,111.7
CHN_Hyd_Huizhou6118,Generator,Latitude,23.27
CHN_Hyd_Huizhou6118,Generator,Longitude,114.31
CHN_Hyd_HunanDaxingSm6125,Generator,Latitude,27.9023
CHN_Hyd_HunanDaxingSm6125,Generator,Longitude,110.9306
CHN_Hyd_HunanDongping6126,Generator,Latitude,28.2
CHN_Hyd_HunanDongping6126,Generator,Longitude,111.2
CHN_Hyd_HunanDongtan6127,Generator,Latitude,28.9669
CHN_Hyd_HunanDongtan6127,Generator,Longitude,110.0031
CHN_Hyd_HunanGaojiaba6128,Generator,Latitude,29.1367
CHN_Hyd_HunanGaojiaba6128,Generator,Longitude,109.6911
CHN_Hyd_HunanGaoyongdo6129,Generator,Latitude,26.8186
CHN_Hyd_HunanGaoyongdo6129,Generator,Longitude,109.7239
CHN_Hyd_HunanGuiyangC6130,Generator,Latitude,26.1019
CHN_Hyd_HunanGuiyangC6130,Generator,Longitude,112.6917
CHN_Hyd_HunanHuitongC6132,Generator,Latitude,26.875
CHN_Hyd_HunanHuitongC6132,Generator,Longitude,110.0417
CHN_Hyd_HunanHuitongG6133,Generator,Latitude,26.95
CHN_Hyd_HunanHuitongG6133,Generator,Longitude,110.0167
CHN_Hyd_HunanJinqiaoC6134,Generator,Latitude,26.3569
CHN_Hyd_HunanJinqiaoC6134,Generator,Longitude,110.5965
CHN_Hyd_HunanLaopokou6135,Generator,Latitude,25.4
CHN_Hyd_HunanLaopokou6135,Generator,Longitude,113.3014
CHN_Hyd_HunanLengshuij6136,Generator,Latitude,26.7525
CHN_Hyd_HunanLengshuij6136,Generator,Longitude,111.9678
CHN_Hyd_HunanLizitang6139,Generator,Latitude,26.7339
CHN_Hyd_HunanLizitang6139,Generator,Longitude,111.1075
CHN_Hyd_HunanLonghuiY6140,Generator,Latitude,27.085
CHN_Hyd_HunanLonghuiY6140,Generator,Longitude,111.0758
CHN_Hyd_HunanLuxiCoun6142,Generator,Latitude,28.228
CHN_Hyd_HunanLuxiCoun6142,Generator,Longitude,109.968
CHN_Hyd_HunanMayangJi6143,Generator,Latitude,27.8878
CHN_Hyd_HunanMayangJi6143,Generator,Longitude,110.0497
CHN_Hyd_HunanQingxijia6144,Generator,Latitude,26.4792
CHN_Hyd_HunanQingxijia6144,Generator,Longitude,110.3289
CHN_Hyd_HunanSangzhiM6145,Generator,Latitude,29.6361
CHN_Hyd_HunanSangzhiM6145,Generator,Longitude,109.7989
CHN_Hyd_HunanShanyangx6146,Generator,Latitude,29.5244
CHN_Hyd_HunanShanyangx6146,Generator,Longitude,110.1075
CHN_Hyd_HunanShimenZh6147,Generator,Latitude,29.8153
CHN_Hyd_HunanShimenZh6147,Generator,Longitude,110.9117
CHN_Hyd_HunanShuangpai6148,Generator,Latitude,26.0594
CHN_Hyd_HunanShuangpai6148,Generator,Longitude,111.6577
CHN_Hyd_HunanTaizhou6149,Generator,Latitude,26.2794
CHN_Hyd_HunanTaizhou6149,Generator,Longitude,111.5442
CHN_Hyd_HunanTaojiang6150,Generator,Latitude,28.5506
CHN_Hyd_HunanTaojiang6150,Generator,Longitude,111.8539
CHN_Hyd_HunanTaoliaoS6151,Generator,Latitude,26.075
CHN_Hyd_HunanTaoliaoS6151,Generator,Longitude,113.729
CHN_Hyd_HunanTaoshuiH6152,Generator,Latitude,26.706
CHN_Hyd_HunanTaoshuiH6152,Generator,Longitude,113.6749
CHN_Hyd_HunanTongbaSm6153,Generator,Latitude,26.9
CHN_Hyd_HunanTongbaSm6153,Generator,Longitude,113.29
CHN_Hyd_HunanTongxiSm6154,Generator,Latitude,27.7103
CHN_Hyd_HunanTongxiSm6154,Generator,Longitude,110.5853
CHN_Hyd_HunanWutongSm6155,Generator,Latitude,28
CHN_Hyd_HunanWutongSm6155,Generator,Longitude,110.9167
CHN_Hyd_HunanXiaoheSm6156,Generator,Latitude,29.0753
CHN_Hyd_HunanXiaoheSm6156,Generator,Longitude,109.5256
CHN_Hyd_HunanXiaoshany6157,Generator,Latitude,27.6839
CHN_Hyd_HunanXiaoshany6157,Generator,Longitude,110.6197
CHN_Hyd_HunanXinhuang6159,Generator,Latitude,27.341
CHN_Hyd_HunanXinhuang6159,Generator,Longitude,109.303
CHN_Hyd_HunanXinhuaPi6158,Generator,Latitude,28.0481
CHN_Hyd_HunanXinhuaPi6158,Generator,Longitude,110.9022
CHN_Hyd_HunanXupuZhux6160,Generator,Latitude,27.9119
CHN_Hyd_HunanXupuZhux6160,Generator,Longitude,110.7919
CHN_Hyd_HunanYaorenpin6161,Generator,Latitude,26.2613
CHN_Hyd_HunanYaorenpin6161,Generator,Longitude,110.5058
CHN_Hyd_HunanYuanling6162,Generator,Latitude,28.5081
CHN_Hyd_HunanYuanling6162,Generator,Longitude,110.8014
CHN_Hyd_HunanYuanshui6163,Generator,Latitude,28.8975
CHN_Hyd_HunanYuanshui6163,Generator,Longitude,111.4925
CHN_Hyd_HunanYuzitang6164,Generator,Latitude,27.0542
CHN_Hyd_HunanYuzitang6164,Generator,Longitude,110.1906
CHN_Hyd_HunanZaoshi6165,Generator,Latitude,29.6628
CHN_Hyd_HunanZaoshi6165,Generator,Longitude,111.2369
CHN_Hyd_Hunanzhen6168,Generator,Latitude,28.69
CHN_Hyd_Hunanzhen6168,Generator,Longitude,118.84
CHN_Hyd_HunanZhugaotan6166,Generator,Latitude,28.5944
CHN_Hyd_HunanZhugaotan6166,Generator,Longitude,109.4644
CHN_Hyd_HunanZishuiFi6167,Generator,Latitude,27.0828
CHN_Hyd_HunanZishuiFi6167,Generator,Longitude,111.2986
CHN_Hyd_JiamiPhase2Y6250,Generator,Latitude,27.5167
CHN_Hyd_JiamiPhase2Y6250,Generator,Longitude,101.0333
CHN_Hyd_JiangbianDam6254,Generator,Latitude,28.6064
CHN_Hyd_JiangbianDam6254,Generator,Longitude,101.7055
CHN_Hyd_JiangkouChong6255,Generator,Latitude,29.2365
CHN_Hyd_JiangkouChong6255,Generator,Longitude,107.8929
CHN_Hyd_JiangpingheDam6256,Generator,Latitude,29.7389
CHN_Hyd_JiangpingheDam6256,Generator,Longitude,110.3396
CHN_Hyd_Jiangsheba6257,Generator,Latitude,31.48
CHN_Hyd_Jiangsheba6257,Generator,Longitude,103.6
CHN_Hyd_JiangxiAnfuGu6287,Generator,Latitude,27.3103
CHN_Hyd_JiangxiAnfuGu6287,Generator,Longitude,114.6844
CHN_Hyd_JiangxiDonggu6288,Generator,Latitude,27.4433
CHN_Hyd_JiangxiDonggu6288,Generator,Longitude,114.5316
CHN_Hyd_JiangxiGongge6291,Generator,Latitude,26.9469
CHN_Hyd_JiangxiGongge6291,Generator,Longitude,114.5489
CHN_Hyd_JiangxiHuichan6292,Generator,Latitude,25.8472
CHN_Hyd_JiangxiHuichan6292,Generator,Longitude,115.5917
CHN_Hyd_JiangxiHuichan6293,Generator,Latitude,25.63
CHN_Hyd_JiangxiHuichan6293,Generator,Longitude,115.7
CHN_Hyd_JiangxiLaohuto6295,Generator,Latitude,25.61
CHN_Hyd_JiangxiLaohuto6295,Generator,Longitude,115.78
CHN_Hyd_JiangxiLeanCo6296,Generator,Latitude,27.2361
CHN_Hyd_JiangxiLeanCo6296,Generator,Longitude,115.8025
CHN_Hyd_JiangxiLiujinb6298,Generator,Latitude,26.17
CHN_Hyd_JiangxiLiujinb6298,Generator,Longitude,115.75
CHN_Hyd_JiangxiLongyua6299,Generator,Latitude,25.0683
CHN_Hyd_JiangxiLongyua6299,Generator,Longitude,114.798
CHN_Hyd_JiangxiLuohong6300,Generator,Latitude,26.4081
CHN_Hyd_JiangxiLuohong6300,Generator,Longitude,114.2719
CHN_Hyd_JiangxiShihuta6301,Generator,Latitude,26.8997
CHN_Hyd_JiangxiShihuta6301,Generator,Longitude,114.9986
CHN_Hyd_JiangxiTaojian6302,Generator,Latitude,26.15
CHN_Hyd_JiangxiTaojian6302,Generator,Longitude,114.867
CHN_Hyd_JiangxiXiajian6303,Generator,Latitude,27.5178
CHN_Hyd_JiangxiXiajian6303,Generator,Longitude,115.1311
CHN_Hyd_JiangxiXinfeng6304,Generator,Latitude,25.4845
CHN_Hyd_JiangxiXinfeng6304,Generator,Longitude,115.0008
CHN_Hyd_JiangxiXiuheR6306,Generator,Latitude,29.235
CHN_Hyd_JiangxiXiuheR6306,Generator,Longitude,114.8461
CHN_Hyd_JiangxiYuduXi6307,Generator,Latitude,25.9164
CHN_Hyd_JiangxiYuduXi6307,Generator,Longitude,115.1944
CHN_Hyd_JiangxiYuduYu6308,Generator,Latitude,25.9442
CHN_Hyd_JiangxiYuduYu6308,Generator,Longitude,115.3606
CHN_Hyd_JiangyaDam6309,Generator,Latitude,29.5416
CHN_Hyd_JiangyaDam6309,Generator,Longitude,110.739
CHN_Hyd_Jiangzi6315,Generator,Latitude,27.52
CHN_Hyd_Jiangzi6315,Generator,Longitude,115.13
CHN_Hyd_JiaojipingHydr6317,Generator,Latitude,30.1
CHN_Hyd_JiaojipingHydr6317,Generator,Longitude,102.7
CHN_Hyd_Jiaoyuanba6319,Generator,Latitude,32.8306
CHN_Hyd_Jiaoyuanba6319,Generator,Longitude,105.0764
CHN_Hyd_JiaozidingSmal6320,Generator,Latitude,28.0641
CHN_Hyd_JiaozidingSmal6320,Generator,Longitude,105.8211
CHN_Hyd_JiemaHydro6331,Generator,Latitude,31.01
CHN_Hyd_JiemaHydro6331,Generator,Longitude,102.31
CHN_Hyd_Jiemian6332,Generator,Latitude,25.94
CHN_Hyd_Jiemian6332,Generator,Longitude,118.04
CHN_Hyd_Jiewei6333,Generator,Latitude,28.7042
CHN_Hyd_Jiewei6333,Generator,Longitude,102.1131
CHN_Hyd_Jilebulake6334,Generator,Latitude,48.26
CHN_Hyd_Jilebulake6334,Generator,Longitude,86.399
CHN_Hyd_Jilintai6366,Generator,Latitude,43.86
CHN_Hyd_Jilintai6366,Generator,Longitude,82.847
CHN_Hyd_JilintaiII6367,Generator,Latitude,43.84
CHN_Hyd_JilintaiII6367,Generator,Longitude,82.784
CHN_Hyd_JilinTumenMop6363,Generator,Latitude,42.9956
CHN_Hyd_JilinTumenMop6363,Generator,Longitude,129.6869
CHN_Hyd_Jinanqiao6369,Generator,Latitude,26.81
CHN_Hyd_Jinanqiao6369,Generator,Longitude,100.45
CHN_Hyd_Jinggangshan6377,Generator,Latitude,26.417
CHN_Hyd_Jinggangshan6377,Generator,Longitude,114.15
CHN_Hyd_JingHong6374,Generator,Latitude,22.05
CHN_Hyd_JingHong6374,Generator,Longitude,100.77
CHN_Hyd_JinghongMengso6378,Generator,Latitude,22.2003
CHN_Hyd_JinghongMengso6378,Generator,Longitude,100.8678
CHN_Hyd_JingshiHuiliC6390,Generator,Latitude,27.1292
CHN_Hyd_JingshiHuiliC6390,Generator,Longitude,102.4394
CHN_Hyd_JinhanlazhaNi6397,Generator,Latitude,27.748
CHN_Hyd_JinhanlazhaNi6397,Generator,Longitude,100.232
CHN_Hyd_JinjiHydro6400,Generator,Latitude,23.22
CHN_Hyd_JinjiHydro6400,Generator,Longitude,110.83
CHN_Hyd_Jinkouba6401,Generator,Latitude,32.8477
CHN_Hyd_Jinkouba6401,Generator,Longitude,104.8883
CHN_Hyd_JinpingI6404,Generator,Latitude,28.1823
CHN_Hyd_JinpingI6404,Generator,Longitude,101.6316
CHN_Hyd_JinpingII6405,Generator,Latitude,28.2485
CHN_Hyd_JinpingII6405,Generator,Longitude,101.6445
CHN_Hyd_JinpingMaguoR6406,Generator,Latitude,22.825
CHN_Hyd_JinpingMaguoR6406,Generator,Longitude,103.4953
CHN_Hyd_Jinshuitan6409,Generator,Latitude,28.21
CHN_Hyd_Jinshuitan6409,Generator,Longitude,119.54
CHN_Hyd_JinxingMinheC6410,Generator,Latitude,36.3287
CHN_Hyd_JinxingMinheC6410,Generator,Longitude,102.8785
CHN_Hyd_JinxiuFengmuao6411,Generator,Latitude,23.8803
CHN_Hyd_JinxiuFengmuao6411,Generator,Longitude,110.0564
CHN_Hyd_Jishixia6418,Generator,Latitude,35.83
CHN_Hyd_Jishixia6418,Generator,Longitude,102.7
CHN_Hyd_JishouHuanglia6419,Generator,Latitude,28.2144
CHN_Hyd_JishouHuanglia6419,Generator,Longitude,109.8342
CHN_Hyd_Jiudianxia6420,Generator,Latitude,34.92
CHN_Hyd_Jiudianxia6420,Generator,Longitude,103.83
CHN_Hyd_JiulongCounty6422,Generator,Latitude,29.044
CHN_Hyd_JiulongCounty6422,Generator,Longitude,101.576
CHN_Hyd_JiulongCounty6423,Generator,Latitude,29.018
CHN_Hyd_JiulongCounty6423,Generator,Longitude,101.561
CHN_Hyd_JiulongXigu6427,Generator,Latitude,28.8314
CHN_Hyd_JiulongXigu6427,Generator,Longitude,101.6158
CHN_Hyd_JiutiaolingSma6429,Generator,Latitude,37.8864
